course_name,unique_identifier,comment
Bear Slide Golf Club,5681-bear-slide-golf-club,BearSlide is always a challenge. Every time I play it there are different lies with different shots. Greens are excellent with subtle breaks that are sometimes hard to read. Condition of the course is excellent. Definitely worth the drive if you like a little challenge in golf.
Bear Slide Golf Club,5681-bear-slide-golf-club,"I always enjoy playing Bear Slide when I can get a good Golfnow rate. The layout is challenging but fair, the greens are excellent and it is a lot of fun."
Bear Slide Golf Club,5681-bear-slide-golf-club,We are privileged to have a course of this caliber locally at a great rate.
Bear Slide Golf Club,5681-bear-slide-golf-club,"Bearslide never disappoints always in great shape friendly staff and more than enough course to challenge all golfers , greens roll well one of the best in indiana"
Bear Slide Golf Club,5681-bear-slide-golf-club,I have always enjoyed playing Bear Slide. The course is tough but very fair. Large fairways with trouble if you venture out of them. The greens are always the best we play on every year. I rated the amenities a 4 but honestly don’t have need for them. The Staff is incredibly nice and helpful
Bear Slide Golf Club,5681-bear-slide-golf-club,If your into VERY difficult golf courses...the type where the holes are sometimes unfair then this is the course for you. The course is very nice...well maintained. It is designed to be difficult. Every hole is a pending disaster. Most holes are designed so a slightly off shot kills you in the hole. I did not enjoy the course because of this...being as how I don’t hit perfect shots every time. If your up for the challenge (punishment) though then give the course a whirl. Don’t say you have not been warned though.
Bear Slide Golf Club,5681-bear-slide-golf-club,"Course played challenging. Shot placement is a premium. Ask Pro for course layout book. It makes a difference if you don’t have GPS. weather was 75, sunny and mild breeze. Greens were fast as well as fairways. Rough was longer than I expected penalizing shots, hence shot placement is a premium. Enjoyed was challenged and enjoyable. Will play again. Friendly and courteous staff."
Bear Slide Golf Club,5681-bear-slide-golf-club,Course is always challenging and always in excellent condition. Even open on nice days during the winter.
Bear Slide Golf Club,5681-bear-slide-golf-club,This is all about golf. Pro shop is excellent but no fancy clubhouse. The head pro is almost always on duty.
Bear Slide Golf Club,5681-bear-slide-golf-club,Conditions are always great but you never see workers out on the course.
Bear Slide Golf Club,5681-bear-slide-golf-club,Golf Now shows the course is closed until April 30. NOT TRUE. Open for play every day. Call for tee times.
Bear Slide Golf Club,5681-bear-slide-golf-club,"Awesome course, love the layout... definitely playing it again"
Bear Slide Golf Club,5681-bear-slide-golf-club,"AWESOME COURSE! You need a range finder, the course is not marked for yardage very well. Make sure you bring extra golf balls especially if you spray the ball a little. Visibility is challenging due to tall grass and mounds. Not surprisingly if you hit it in the fairway, you find your golf ball!!"
Bear Slide Golf Club,5681-bear-slide-golf-club,"My favorite place to play in the area. Great layout, and the price is right."
Bear Slide Golf Club,5681-bear-slide-golf-club,Pretty warm and very windy the day I played. Shot selection is very important on this course. Especially on the back nine. Definitely rewards the player that can control his distance. A lot of doglegs and yardages that will leave you between clubs. Greens were firm and pretty fast but rolled true and had little to no bounce in them. Fairways and rough are in perfect shape. Bunkers looked nice but I didn't play out of one so I can't tell you about them. Looking forward to playing here again! Great layout and conditions!
Bear Slide Golf Club,5681-bear-slide-golf-club,"The actual course is pretty nice. You can find better value closer to town and find better service. Course was pretty empty on a Saturday afternoon yet the ranger decided to folllow us the entire front 9. Also, we were pushed out of the clubhouse at the turn despite traffic being light on the course."
Bear Slide Golf Club,5681-bear-slide-golf-club,"Can’t even begin to say how great this course is. From the beginning on the practice facility to the final beer after 18, it one of the top public courses in the state. The course is always in great condition. Mark and his staff are friendly and will always work to get you through a successful round."
Bear Slide Golf Club,5681-bear-slide-golf-club,"This course is great, you have two different nines, which are both in great shape."
Bear Slide Golf Club,5681-bear-slide-golf-club,"Bear Slide is still one of my personal favorites. Course was in very nice shape for this time of year, though someone had a little too much fun with the sprinklers and really soaked it in front of us. But, they put the work in there and it shows. Well worth the accolades it receives, and worth a go if you're in/near Indy."
Bear Slide Golf Club,5681-bear-slide-golf-club,"From the time I rolled onto the course until I left, my experience was first-rate! The staff was friendly, the course beautifully laid out and immaculate. Each hole was a unique test. Many holes had a park-like beauty. Greens were fast and true. What’s not to like?!!"
Bear Slide Golf Club,5681-bear-slide-golf-club,"The course was in excellent condition, great staff, nice starter, good amenities. My only compliant is the short grass fairways felt like hard pan. We haven't had much rain, and I am not used to those types of fair ways, but I bladed a few (yes my fault), but I had to consistently play the ball back and one less club because there was no taking divot and the ball wasn't fluffed up. But I would play this course again!"
Bear Slide Golf Club,5681-bear-slide-golf-club,I played Bear Slide for the second time today and couldn’t have been more satisfied with the layout and conditions. I’ll be back!
